douban_id,title,original_title,year,directors,actors,genres,countries,rating,rating_count,rank,poster_url,summary,main_category,feature_tags
1292052,肖申克的救赎,,1994,弗兰克·德拉邦特,蒂姆·罗宾斯;摩根·弗里曼;鲍勃·冈顿;威廉·赛德勒;克兰西·布朗,剧情;犯罪,美国,9.7,3226148,1,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480747492.webp,一场谋杀案使银行家安迪（蒂姆•罗宾斯 Tim Robbins 饰）蒙冤入狱，谋杀妻子及其情人的指控将囚禁他终生。在肖申克监狱的首次现身就让监狱“大哥”瑞德（摩根•弗里曼 Morgan Freeman 饰）对他另眼相看。瑞德帮助他搞到一把石锤和一幅女明星海报，两人渐成患难 之交。很快，安迪在监狱里大显其才，担当监狱图书管理员，并利用自己的金融知识帮助监狱官避税，引起了典狱长的注意，被招致麾下帮助典狱长洗黑钱。偶然一次，他得知一名新入狱的小偷能够作证帮他洗脱谋杀罪。燃起一丝希望的安迪找到了典狱长，希望他能帮自己翻案。阴险伪善的狱长假装答应安迪，背后却派人杀死小偷，让他唯一能合法出狱的希望泯灭。沮丧的安迪并没有绝望，在一个电闪雷鸣的风雨夜，一场暗藏几十年的越狱计划让他自我救赎，重获自由！老朋友瑞德在他的鼓舞和帮助下，也勇敢地奔向自由。 本片获得1995年奥斯卡10项提名，以及金球奖、土星奖等多项提名。,suspense_crime,剧情;犯罪;弗兰克·德拉邦特;美国;高分
1291546,霸王别姬,,1993,陈凯歌,张国荣;张丰毅;巩俐;葛优;英达,剧情;爱情;同性,中国大陆;中国香港,9.6,2381335,2,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2911205318.webp,段小楼（张丰毅）与程蝶衣（张国荣）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。 段小楼在认为该成家立业之时迎娶了名妓菊仙（巩俐），致使程蝶衣认定菊仙是可耻的第三者，使段小楼做了叛徒，自此，三人围绕一出《霸王别姬》生出的爱恨情仇战开始随着时代风云的变迁不断升级，终酿成悲剧。,romance_drama,剧情;爱情;同性;陈凯歌;中国大陆;高分
1292722,泰坦尼克号,,1998,詹姆斯·卡梅隆,莱昂纳多·迪卡普里奥;凯特·温斯莱特;比利·赞恩;凯西·贝茨;弗兰西丝·费舍,剧情;爱情;灾难,美国;墨西哥,9.5,2450416,3,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p457760035.webp,1912年4月10日，号称 “世界工业史上的奇迹”的豪华客轮泰坦尼克号开始了它完工后的首次商业航行，从英国的南安普顿出发驶往美国纽约。富家少女罗丝（凯特•温丝莱特）与母亲及未婚夫卡尔坐上了头等舱；另一边，放荡不羁的少年画家杰克（莱昂纳多·迪卡普里奥）也在码头的一场赌博中赢得了下等舱的船票。 罗丝厌倦了上流社会虚伪的生活，不愿嫁给卡尔，打算投海自尽，被杰克救起。很快，美丽活泼的罗丝与英俊开朗的杰克相爱，杰克带罗丝参加下等舱的舞会、为她画像，二人的感情逐渐升温。 1912年4月14日，星期天晚上，一个风平浪静的夜晚。泰坦尼克号撞上了冰山，“永不沉没的”泰坦尼克号面临沉船的命运，罗丝和杰克刚萌芽的爱情也将经历生死的考验。,romance_drama,剧情;爱情;灾难;詹姆斯·卡梅隆;美国;高分
1292720,阿甘正传,,1994,罗伯特·泽米吉斯,汤姆·汉克斯;罗宾·怀特;加里·辛尼斯;麦凯尔泰·威廉逊;莎莉·菲尔德,剧情;爱情,美国,9.5,2391460,4,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2372307693.webp,阿甘（汤姆·汉克斯 饰）于二战结束后不久出生在美国南方阿拉巴马州一个闭塞的小镇，他先天弱智，智商只有75，然而他的妈妈是一个性格坚强的女性，她常常鼓励阿甘“傻人有傻福”，要他自强不息。 阿甘像普通孩子一样上学，并且认识了一生的朋友和至爱珍妮（罗宾·莱特·潘 饰），在珍妮 和妈妈的爱护下，阿甘凭着上帝赐予的“飞毛腿”开始了一生不停的奔跑。 阿甘成为橄榄球巨星、越战英雄、乒乓球外交使者、亿万富翁，但是，他始终忘不了珍妮，几次匆匆的相聚和离别，更是加深了阿甘的思念。 有一天，阿甘收到珍妮的信，他们终于又要见面……,romance_drama,剧情;爱情;罗伯特·泽米吉斯;美国;高分
1291561,千与千寻,,2019,宫崎骏,柊瑠美;入野自由;夏木真理;菅原文太;中村彰男,剧情;动画;奇幻,日本,9.4,2491103,5,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557573348.webp,千寻和爸爸妈妈一同驱车前往新家，在郊外的小路上不慎进入了神秘的隧道——他们去到了另外一个诡异世界—一个中世纪的小镇。远处飘来食物的香味，爸爸妈妈大快朵颐，孰料之后变成了猪！这时小镇上渐渐来了许多样子古怪、半透明的人。 千寻仓皇逃出，一个叫小白的人救了他，喂了她阻止身体消 失的药，并且告诉她怎样去找锅炉爷爷以及汤婆婆，而且必须获得一份工作才能不被魔法变成别的东西。 千寻在小白的帮助下幸运地获得了一份在浴池打杂的工作。渐渐她不再被那些怪模怪样的人吓倒，并从小玲那儿知道了小白是凶恶的汤婆婆的弟子。 一次，千寻发现小白被一群白色飞舞的纸人打伤，为了救受伤的小白，她用河神送给她的药丸驱出了小白身体内的封印以及守封印的小妖精，但小白还是没有醒过来。 为了救小白，千寻又踏上了她的冒险之旅。,comedy_animation,剧情;动画;奇幻;宫崎骏;日本;高分
1292063,美丽人生,,2020,罗伯托·贝尼尼,罗伯托·贝尼尼;尼可莱塔·布拉斯基;乔治·坎塔里尼;朱斯蒂诺·杜拉诺;赛尔乔·比尼·布斯特里克,剧情;喜剧;爱情;战争,意大利,9.5,1457884,6,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2578474613.webp,犹太青年圭多（罗伯托·贝尼尼）邂逅美丽的女教师多拉（尼可莱塔·布拉斯基），他彬彬有礼的向多拉鞠躬：“早安！公主！”。历经诸多令人啼笑皆非的周折后，天遂人愿，两人幸福美满的生活在一起。 然而好景不长，法西斯政权下，圭多和儿子被强行送往犹太人集中营。多拉虽没有犹太血统，毅然同行，与丈夫儿子分开关押在一个集中营里。聪明乐天的圭多哄骗儿子这只是一场游戏，奖品就是一辆大坦克，儿子快乐、天真的生活在纳粹的阴霾之中。尽管集中营的生活艰苦寂寞，圭多仍然带给他人很多快乐，他还趁机在纳粹的广播里问候妻子：“早安！公主！” 法西斯政权即将倾覆，纳粹的集中营很快就要接受最后的清理，圭多编给儿子的游戏该怎么结束？他们一家能否平安的度过这黑暗的年代呢？,romance_drama,剧情;喜剧;爱情;战争;罗伯托·贝尼尼;意大利;高分
1889243,星际穿越,,2014,克里斯托弗·诺兰,马修·麦康纳;安妮·海瑟薇;杰西卡·查斯坦;麦肯吉·弗依;卡西·阿弗莱克,剧情;科幻;冒险,美国;英国;加拿大,9.4,2130320,7,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2614988097.webp,近未来的地球黄沙遍野，小麦、秋葵等基础农作物相继因枯萎病灭绝，人类不再像从前那样仰望星空，放纵想象力和灵感的迸发，而是每日在沙尘暴的肆虐下倒数着所剩不多的光景。在家务农的前NASA宇航员库珀（马修·麦康纳 Matthew McConaughey 饰）接连在女儿墨菲（麦肯吉·弗依 Mackenzie Foy 饰）的书房发现奇怪的重力场现象，随即得知在某个未知区域内前NASA成员仍秘密进行一个拯救人类的计划。多年以前土星附近出现神秘虫洞，NASA借机将数名宇航员派遣到遥远的星系寻找适合居住的星球。在布兰德教授（迈克尔·凯恩 Michael Caine 饰）的劝说下，库珀忍痛告别了女儿，和其他三名专家教授女儿艾米莉亚·布兰德（安妮·海瑟薇 Anne Hathaway 饰）、罗米利（大卫·吉雅西 David Gyasi 饰）、多伊尔（韦斯·本特利 Wes Bentley 饰）搭乘宇宙飞船前往目前已知的最有希望的三颗星球考察。 他们穿越遥远的星系银河，感受了一小时七年光阴的沧海桑田，窥见了未知星球和黑洞的壮伟与神秘。在浩瀚宇宙的绝望而孤独角落，总有一份超越了时空的笃定情怀将他们紧紧相连……,sci_fi_action,剧情;科幻;冒险;克里斯托弗·诺兰;美国;高分
1295644,这个杀手不太冷,,2024,吕克·贝松,让·雷诺;娜塔莉·波特曼;加里·奥德曼;丹尼·爱罗;彼得·阿佩尔,剧情;动作;犯罪,法国;美国,9.4,2515824,8,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2913554676.webp,里昂（让·雷诺饰）是名孤独的职业杀手，受人雇佣。一天，邻居家小姑娘马蒂尔达（纳塔丽·波特曼饰)敲开他的房门，要求在他那里暂避杀身之祸。原来邻居家的主人是警方缉毒组的眼线，只因贪污了一小包毒品而遭恶警（加里·奥德曼饰）杀害全家的惩罚。马蒂尔达得到里昂的留救，幸免于难，并留在里昂那里。里昂教小女孩使枪，她教里昂法文，两人关系日趋亲密，相处融洽。 女孩想着去报仇，反倒被抓，里昂及时赶到，将女孩救回。混杂着哀怨情仇的正邪之战渐次升级，更大的冲突在所难免……,suspense_crime,剧情;动作;犯罪;吕克·贝松;法国;高分
3541415,盗梦空间,,2010,克里斯托弗·诺兰,莱昂纳多·迪卡普里奥;约瑟夫·高登-莱维特;艾利奥特·佩吉;汤姆·哈迪;渡边谦,剧情;科幻;悬疑;冒险,美国;英国,9.4,2286321,9,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p513344864.webp,道姆·柯布（莱昂纳多·迪卡普里奥 Leonardo DiCaprio 饰）与同事阿瑟（约瑟夫·戈登-莱维特 Joseph Gordon-Levitt 饰）和纳什（卢卡斯·哈斯 Lukas Haas 饰）在一次针对日本能源大亨齐藤（渡边谦 饰）的盗梦行动中失败，反被齐藤利用。齐藤威逼利诱因遭通缉而流亡海外的柯布帮他拆分他竞争对手的公司，采取极端措施在其唯一继承人罗伯特·费希尔（希里安·墨菲 Cillian Murphy 饰）的深层潜意识中种下放弃家族公司、自立门户的想法。为了重返美国，柯布偷偷求助于岳父迈尔斯（迈克尔·凯恩 Michael Caine 饰），吸收了年轻的梦境设计师艾里阿德妮（艾伦·佩吉 Ellen Page 饰）、梦境演员艾姆斯（汤姆·哈迪 Tom Hardy 饰）和药剂师约瑟夫（迪利普·劳 Dileep Rao 饰）加入行动。在一层层递进的梦境中，柯布不仅要对付费希尔潜意识的本能反抗，还必须直面已逝妻子梅尔（玛丽昂·歌迪亚 Marion Cotillard 饰）的处处破坏，实际情况远比预想危险得多……,sci_fi_action,剧情;科幻;悬疑;冒险;克里斯托弗·诺兰;美国;高分
1292064,楚门的世界,,1998,彼得·威尔,金·凯瑞;劳拉·琳妮;艾德·哈里斯;诺亚·艾默里奇;娜塔莎·麦克艾霍恩,剧情;科幻,美国,9.4,1974551,10,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p479682972.webp,楚门（金•凯瑞 Jim Carrey 饰）是一个平凡得不能再平凡的人，除了一些有些稀奇的经历之外——初恋女友突然失踪、溺水身亡的父亲忽然似乎又出现在眼前，他和绝大多数30多岁的美国男人绝无异样。这令他倍感失落。他也曾试过离开自己生活了多年的地方，但总因种种理由而不能成行。 直到有一天，他忽然发觉自己似乎一直在被人跟踪，无论他走到哪里，干什么事情。这种感觉愈来愈强烈。楚门决定不惜一切代价逃离这个他生活了30多年的地方，去寻找他的初恋女友。 但他却发现自己怎样也逃不出去。真相其实很残忍。,sci_fi_action,剧情;科幻;彼得·威尔;美国;高分
1295124,辛德勒的名单,,1993,史蒂文·斯皮尔伯格,连姆·尼森;本·金斯利;拉尔夫·费因斯;卡罗琳·古多尔;乔纳森·萨加尔,剧情;历史;战争,美国,9.5,1228887,11,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492406163.webp,1939年，波兰在纳粹德国的统治下，党卫军对犹太人进行了隔离统治。德国商人奥斯卡·辛德勒（连姆·尼森 Liam Neeson 饰）来到德军统治下的克拉科夫，开设了一间搪瓷厂，生产军需用品。凭着出众的社交能力和大量的金钱，辛德勒和德军建立了良好的关系，他的工厂雇用犹太人工作，大发战争财。 1943年，克拉科夫的犹太人遭到了惨绝人寰的大屠杀，辛德勒目睹这一切，受到了极大的震撼，他贿赂军官，让自己的工厂成为集中营的附属劳役营，在那些疯狂屠杀的日子里，他的工厂也成为了犹太人的避难所。 1944年，德国战败前夕，屠杀犹太人的行动越发疯狂，辛德勒向德军军官开出了1200人的名单，倾家荡产买下了这些犹太人的生命。在那些暗无天日的岁月里，拯救一个人，就是拯救全世界。,history_war_biography,剧情;历史;战争;史蒂文·斯皮尔伯格;美国;高分
3011091,忠犬八公的故事,,2009,拉斯·霍尔斯道姆,理查·基尔;莎拉·罗默尔;琼·艾伦;罗比·萨布莱特;艾瑞克·阿瓦利,剧情,美国;英国,9.4,1520790,12,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2587099240.webp,八公（Forest 饰）是一条谜一样的犬，因为没有人知道它从哪里来。教授帕克（理查·基尔 Richard Gere 饰）在小镇的火车站拣到一只走失的小狗，冥冥中似乎注定小狗和帕克教授有着某种缘分，帕克一抱起这只小狗就再也放不下来，最终，帕克对小狗八公的疼爱感化了起初极力反对养狗的妻子卡特（琼·艾伦 Joan Allen 饰）。八公在帕克的呵护下慢慢长大，帕克上班时八公会一直把他送到车站，下班时八公也会早早便爬在车站等候，八公的忠诚让小镇的人家对它更加疼爱。有一天，八公在帕克要上班时表现异常，居然玩起了以往从来不会的捡球游戏，八公的表现让帕克非常满意，可是就是在那天，帕克因病去世。帕克的妻子、女儿安迪（萨拉·罗默尔 Sarah Roemer 饰）及女婿迈克尔（罗比·萨布莱特 Robbie Sublett 饰）怀着无比沉痛的心情埋葬了帕克，可是不明就里的八公却依然每天傍晚五点准时守候在小站的门前，等待着主人归来…… 本片根据上个世纪30年代发生在日本的真实故事改编，1987年在日本拍成电影后创造了40亿日元的票房。,romance_drama,剧情;拉斯·霍尔斯道姆;美国;高分
1292001,海上钢琴师,,2019,朱塞佩·托纳多雷,蒂姆·罗斯;普路特·泰勒·文斯;比尔·努恩;克兰伦斯·威廉姆斯三世;梅兰尼·蒂埃里,剧情;音乐,意大利,9.3,1850866,13,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2914698334.webp,本片讲述了一个钢琴天才传奇的一生。 1900年，Virginian号豪华邮轮上，一个孤儿被遗弃在头等舱，由船上的水手抚养长大，取名1900（蒂姆•罗斯 饰）。1900慢慢长大，显示出了无师自通的非凡钢琴天赋，在船上的乐队表演钢琴，每个听过他演奏的人，都被深深打动。爵士乐鼻祖杰尼听说了1900的高超技艺，专门上船和他比赛，最后自叹弗如，黯然离去。 可惜，这一切的事情都发生在海上，1900从来不愿踏上陆地，直到有一天，他爱上了一个女孩，情愫在琴键上流淌。他会不会为了爱情，踏上陆地开始新的生活，用他的琴声惊艳世界？他将怎样谱写自己非凡的人生。,romance_drama,剧情;音乐;朱塞佩·托纳多雷;意大利;高分
25662329,疯狂动物城,,2016,拜伦·霍华德,金妮弗·古德温;杰森·贝特曼;伊德瑞斯·艾尔巴;珍妮·斯蕾特;内特·托伦斯,喜剧;动画;冒险,美国,9.2,2221197,14,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2923817996.webp,故事发生在一个所有哺乳类动物和谐共存的美好世界中，兔子朱迪（金妮弗·古德温 Ginnifer Goodwin 配音）从小就梦想着能够成为一名惩恶扬善的刑警，凭借着智慧和努力，朱迪成功的从警校中毕业进入了疯狂动物城警察局，殊不知这里是大型肉食类动物的领地，作为第一只，也是唯一的小型食草类动物，朱迪会遇到怎样的故事呢？ 近日里，城中接连发生动物失踪案件，就在全部警员都致力于调查案件真相之时，朱迪却被局长（伊德瑞斯·艾尔巴 Idris Elba 配音）发配成为了一名无足轻重的交警。某日，正在执勤的兔子遇见了名为尼克（杰森·贝特曼 Jason Bateman 配音）的狐狸，两人不打不相识，之后又误打误撞的接受了寻找失踪的水獭先生的任务，如果不能在两天之内找到水獭先生，朱迪就必须自愿离开警局。朱迪找到了尼克，两人联手揭露了一个隐藏在疯狂动物城之中的惊天秘密。,comedy_animation,喜剧;动画;冒险;拜伦·霍华德;美国;高分
3793023,三傻大闹宝莱坞,,2011,拉吉库马尔·希拉尼,阿米尔·汗;卡琳娜·卡普尔;马达范;沙尔曼·乔希;奥米·瓦依达,剧情;喜剧;爱情;歌舞,印度,9.2,2044166,15,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p579729551.webp,本片根据印度畅销书作家奇坦·巴哈特（Chetan Bhagat）的处女作小说《五点人》（Five Point Someone）改编而成。法兰（马德哈万 R Madhavan 饰）、拉杜（沙曼·乔希 Sharman Joshi 饰）与兰乔（阿米尔·汗 Aamir Khan 饰）是皇家工程学院的学生，三人共居一室，结为好友。在以严格著称的学院里，兰乔是个非常与众不同的学生，他不死记硬背，甚至还公然顶撞校长“病毒”（波曼·伊拉尼 Boman Irani 饰），质疑他的教学方法。他不仅鼓动法兰与拉杜去勇敢追寻理想，还劝说校长的二女儿碧雅（卡琳娜·卡普 Kareena Kapoor 饰）离开满眼铜臭的未婚夫。兰乔的特立独行引起了模范学生“消音器”（奥米·维嘉 Omi Vaidya 饰）的不满，他约定十年后再与兰乔一决高下，看哪种生活方式更能取得成功。 本片获孟买电影博览奖最佳影片、最佳导演、最佳配角（波曼·伊拉尼）、最佳剧本等六项大奖，并获国际印度电影协会最佳影片、最佳导演、最佳剧情、最佳摄影等十六项大奖。,romance_drama,剧情;喜剧;爱情;歌舞;拉吉库马尔·希拉尼;印度;高分
2131459,机器人总动员,,2008,安德鲁·斯坦顿,本·贝尔特;艾丽莎·奈特;杰夫·格尔林;佛莱德·威拉特;西格妮·韦弗,科幻;动画;冒险,美国,9.3,1461643,16,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1461851991.webp,公元2805年，人类文明高度发展，却因污染和生活垃圾大量增加使得地球不再适于人类居住。地球人被迫乘坐飞船离开故乡，进行一次漫长无边的宇宙之旅。临行前他们委托Buynlarge的公司对地球垃圾进行清理，该公司开发了名为WALL·E（Waste Allocation Load Lifters – Earth 地球废品分装员）的机器人担当此重任。 这些机器人按照程序日复一日、年复一年辛勤工作，但随着时间的流逝和恶劣环境的侵蚀，WALL·E们接连损坏、停止运动。最后只有一个仍在进行这项似乎永无止境的工作。经历了漫长的岁月，它开始拥有了自己的意识。它喜欢将收集来的宝贝小心翼翼藏起，喜欢收工后看看几百年前的歌舞片，此外还有一只蟑螂朋友作伴。直到有一天，一艘来自宇宙的飞船打破了它一成不变的生活…… 本片荣获2009年第81届奥斯卡最佳动画长片奖。,sci_fi_action,科幻;动画;冒险;安德鲁·斯坦顿;美国;高分
1291549,放牛班的春天,,2004,克里斯托夫·巴哈蒂,让-巴蒂斯特·莫尼耶;热拉尔·朱尼奥;弗朗索瓦·贝莱昂;凯德·麦拉德;让-保罗·博奈雷,剧情;音乐,法国;瑞士;德国,9.3,1449664,17,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2884280708.webp,1949年的法国乡村，音乐家克莱门特（热拉尔·朱尼奥 饰）到了一间外号叫“塘低”的男子寄宿学校当助理教师。学校里的学生大部分都是难缠的问题儿童，体罚在这里司空见惯，学校的校长（弗朗索瓦·贝莱昂 饰）只顾自己的前途，残暴高压。 性格沉静的克莱门特尝试用自己的方法改善这种状况，他重新创作音乐作品，组织合唱团，决定用音乐的方法来打开学生们封闭的心灵。 然而，事情并不顺利，克莱门特发现学生皮埃尔·莫安琦（让-巴蒂斯特·莫尼耶 饰）拥有非同一般的音乐天赋，但是单亲家庭长大的他，性格异常敏感孤僻，怎样释放皮埃尔的音乐才能，让克莱门特头痛不已；同时，他与皮埃尔母亲的感情也渐渐微妙起来。,romance_drama,剧情;音乐;克里斯托夫·巴哈蒂;法国;高分
1307914,无间道,,2003,刘伟强,刘德华;梁朝伟;黄秋生;曾志伟;陈慧琳,剧情;惊悚;犯罪,中国香港,9.3,1535327,18,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2564556863.webp,1991年，香港黑帮三合会会员刘健明（刘德华）听从老大韩琛（曾志伟）的吩咐，加入警察部队成为黑帮卧底，韩琛许诺刘健明会帮其在七年后晋升为见习督察。1992年，警察训练学校优秀学员陈永仁（梁朝伟）被上级要求深入到三合会做卧底，终极目标是成为韩琛身边的红人。2002年，两人都不负重望，也都身背重压，刘健明渐想成为一个真正的好人，陈永仁则盼着尽快回归警察身份。 重案组从陈永仁手中获悉一批毒品交易情报，锁紧目标人物韩琛，没料情报被刘健明泄出，双方行动均告失败。但此事将双方均有卧底的事实暴露，引发双方高层清除内鬼的决心。命运迥异又相似的刘健明和陈永仁开始在无间道的旅程中接受严峻考验。,suspense_crime,剧情;惊悚;犯罪;刘伟强;中国香港;高分
1296141,控方证人,,1957,比利·怀尔德,泰隆·鲍华;玛琳·黛德丽;查尔斯·劳顿;埃尔莎·兰彻斯特;约翰·威廉姆斯,剧情;悬疑;惊悚;犯罪,美国,9.6,689298,19,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1963057234.webp,伦敦著名刑案辩护律师韦菲爵士（查尔斯·劳顿 Charles Laughton 饰）接受了心脏病治疗，但是身体依旧虚弱，第一天回家休养，护士一直严厉监督他服药，并杜绝烟酒。管家为了便于上楼，还专门为他修了电梯。但是，种种关心照顾，对于这位桀骜不驯、牙尖嘴利的大律师根本不起作用，反倒是一纸诉状令他倍感兴奋。律师梅休和当事人沃尔（泰隆·鲍华 Tyrone Power饰）登门拜访，请他出山打官司。原来，沃尔结识了富婆，两人相见甚欢，虽然仆人对他发明的打蛋器充满鄙夷，但是富婆却对他充满爱意，甚至为他修改了遗嘱，把8万英镑留给了他。然而，富婆却惨遭毒手。于是，沃尔成为警方的头号嫌疑犯。他的唯一证人是妻子克里斯汀（玛琳·黛德丽 Marlene Dietrich饰），然而后者登门时的冷漠与淡定，令韦菲爵士怀疑这其中另有隐情。在扑朔迷离的案件背后，隐藏着一个个环环相扣、不可告人的秘密…… 本片改编自阿加莎·克里斯蒂同名小说。,suspense_crime,剧情;悬疑;惊悚;犯罪;比利·怀尔德;美国;高分
1292213,大话西游之大圣娶亲,,2014,刘镇伟,周星驰;吴孟达;朱茵;蔡少芬;蓝洁瑛,喜剧;爱情;奇幻;古装,中国香港;中国大陆,9.2,1683699,20,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2455050536.webp,至尊宝（周星驰 饰）被月光宝盒带回到五百年前，遇见紫霞仙子（朱茵 饰），被对方打上烙印成为对方的人，并发觉自己已变成孙悟空。 紫霞与青霞（朱茵 饰）本是如来佛祖座前日月神灯的灯芯（白天是紫霞，晚上是青霞），二人虽然同一肉身却仇恨颇深，因此紫霞立下誓言，谁能拔出她手中的紫青宝剑，谁就是她的意中人。紫青宝剑被至尊宝于不经意间拔出，紫霞决定以身相许，却遭一心记挂白晶晶（莫文蔚 饰）的至尊宝拒绝。后牛魔王救下迷失在沙漠中的紫霞，并逼紫霞与他成婚，关键时刻，至尊宝现身。,comedy_animation,喜剧;爱情;奇幻;古装;刘镇伟;中国香港;高分
5912992,熔炉,,2011,黄东赫,孔刘;郑裕美;金贤秀;郑仁絮;白承焕,剧情,韩国,9.3,1021497,21,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1363250216.webp,来自首尔的哑语美术老师仁浩（孔宥 饰）来到雾津，应聘慈爱聋哑人学校。天降大雾，他意外撞车，维修时邂逅了人权组织成员柔珍（郑有美 饰）。仁浩妻子早亡，8岁女儿天生哮喘由祖母照看，所以他不辞辛苦谋职养家。然而，双胞胎的校长与教导主任竟逼仁浩索贿5千万韩元。同时，仁浩逐渐发现学校笼罩着一种紧张压抑的气氛，令人窒息。有三个孩子引人关注：聪颖的金妍斗（金贤秀 饰）、贪吃的陈宥利（郑仁絮 饰）和弟弟自杀身亡的全民秀（白承焕 饰），民秀总是满脸淤青。下课后，仁浩还听到女厕所中有呼喊与哭泣，在门卫的阻拦下他未深究。之后。他意外目睹了校长行贿警察，教导员毒打民秀，宿导溺罚妍斗的行径。一个惊天的隐秘被慢慢揭开，真相令韩国震惊…… 本片取材于2005年光州一所聋哑障碍人学校的真实事件，改编自韩国作家孔枝泳的同名小说。,romance_drama,剧情;黄东赫;韩国;高分
6786002,触不可及,,2011,奥利维埃·纳卡什,弗朗索瓦·克鲁塞;奥玛·希;安娜·勒尼;奥德雷·弗勒罗;约瑟芬娜·德·摩,剧情;喜剧,法国,9.3,1270319,22,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1454261925.webp,因为一次跳伞事故，白人富翁菲利普Philippe（弗朗索瓦·克鲁塞 François Cluzet 饰）瘫痪在床，欲招聘一名全职陪护。由于薪酬高，应聘者云集，个个舌灿莲花，却无法打动他的心。直到黑人德希斯Driss（奥玛·赛 Omar Sy 饰）的出现才让他作出决定。德希斯刚从监狱出来，背负家庭重担，一心只想寻张辞退信以申领救济金，而且他明显对女助理的兴趣要远大于这份工作。但是菲利普还是一眼相中了这个小伙子。于是，德希斯开始了一个月的试用期。虽然舒适的豪宅环境让他倍感虚荣，但是他仍面临很多挑战：不仅要为菲利普作身体复健，还得给他洗浴、灌肠、拆信、穿丝袜等。起初，两人的思维方式与价值观大相径庭，但是，随着了解的不断深入，他们成为了朋友…… 本片取材于真实事件，获2011年东京电影节最佳影片金麒麟奖，弗朗索瓦·克鲁塞与奥玛·赛分享影帝桂冠。,comedy_animation,剧情;喜剧;奥利维埃·纳卡什;法国;高分
20495023,寻梦环游记,,2017,李·昂克里奇,安东尼·冈萨雷斯;盖尔·加西亚·贝纳尔;本杰明·布拉特;阿兰娜·乌巴赫;芮妮·维克托,喜剧;动画;音乐;奇幻,美国,9.1,1935428,23,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2505426431.webp,热爱音乐的米格尔（安东尼·冈萨雷兹 Anthony Gonzalez 配音）不幸地出生在一个视音乐为洪水猛兽的大家庭之中，一家人只盼着米格尔快快长大，好继承家里传承了数代的制鞋产业。一年一度的亡灵节即将来临，每逢这一天，去世的亲人们的魂魄便可凭借着摆在祭坛上的照片返回现世和生者团圆。 在一场意外中，米格尔竟然穿越到了亡灵国度之中，在太阳升起之前，他必须得到一位亲人的祝福，否则就将会永远地留在这个世界里。米格尔决定去寻找已故的歌神德拉库斯（本杰明·布拉特 Benjamin Bratt 配音），因为他很有可能就是自己的祖父。途中，米格尔邂逅了落魄乐手埃克托（盖尔·加西亚·贝纳尔 Gael García Bernal 配音），也渐渐发现了德拉库斯隐藏已久的秘密。,comedy_animation,喜剧;动画;音乐;奇幻;李·昂克里奇;美国;高分
1291841,教父,,1972,弗朗西斯·福特·科波拉,马龙·白兰度;阿尔·帕西诺;詹姆斯·肯恩;理查德·S·卡斯特尔诺;罗伯特·杜瓦尔,剧情;犯罪,美国,9.3,1085086,24,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p616779645.webp,40年代的美国，“教父”维托·柯里昂（马龙·白兰度 饰）是黑手党柯里昂家族的首领，带领家族从事非法的勾当，但同时他也是许多弱小平民的保护神，深得人们爱戴。 因为拒绝了毒枭索洛索的毒品交易要求，柯里昂家族和纽约其他几个黑手党家族的矛盾激化。圣诞前夕，索洛索劫持了“教父”的参谋汤姆，并派人暗杀“教父”；因为内奸的出卖，“教父”的大儿子逊尼被仇家杀害；小儿子麦克（阿尔·帕西诺 饰）也被卷了进来，失去爱妻。黑手党家族之间的矛盾越来越白热化。 年老的“教父”面对丧子之痛怎样统领全局？黑手党之间的仇杀如何落幕？谁是家族的内奸？谁又能够成为新一代的“教父”？ 血雨腥风和温情脉脉，在这部里程碑式的黑帮史诗巨片里真实上演。,suspense_crime,剧情;犯罪;弗朗西斯·福特·科波拉;美国;高分
